user-count, latency
100, 9
100, 10
100, 10
100, 10
100, 9
100, 5
100, 4
100, 4
100, 7
100, 6
100, 6
100, 12
100, 12
100, 13
100, 13
100, 13
100, 12
100, 12
100, 5
100, 5
100, 5
100, 4
100, 4
100, 16
100, 17
100, 17
100, 17
100, 17
100, 17
100, 17
100, 17
100, 4
100, 5
100, 6
100, 10
100, 10
100, 9
100, 9
100, 9
100, 6
100, 5
100, 5
100, 12
100, 12
100, 13
100, 13
100, 13
100, 14
100, 14
100, 14
100, 10
100, 10
100, 11
100, 11
100, 11
100, 11
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 5
100, 9
100, 8
100, 9
100, 9
100, 10
100, 9
100, 9
100, 9
100, 5
100, 4
100, 4
100, 11
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 12
100, 5
100, 6
100, 5
100, 4
100, 4
100, 4
100, 6
100, 6
100, 6
100, 6
100, 7
100, 6
100, 6
100, 6
100, 9
100, 10
100, 9
100, 9
100, 9
100, 9
100, 9
100, 10
100, 4
100, 5
100, 5
100, 7
100, 7
100, 7
100, 8
100, 10
100, 9
100, 9
100, 9
100, 9
100, 9
100, 5
100, 5
100, 5
100, 4
100, 3
100, 11
100, 10
100, 11
100, 11
100, 11
100, 11
100, 10
100, 10
100, 4
100, 4
100, 4
100, 8
100, 9
100, 8
100, 8
100, 8
100, 5
100, 6
100, 6
100, 10
100, 10
100, 11
100, 12
100, 11
100, 12
100, 11
100, 11
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 3
100, 3
100, 5
100, 4
100, 5
100, 4
100, 5
100, 5
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 13
100, 7
100, 7
100, 7
100, 12
100, 14
100, 14
100, 13
100, 14
100, 14
100, 14
100, 13
100, 5
100, 6
100, 6
100, 7
100, 7
100, 7
100, 10
100, 11
100, 12
100, 11
100, 11
100, 6
100, 5
100, 5
100, 15
100, 15
100, 16
100, 17
100, 17
100, 18
100, 18
100, 18
100, 8
100, 7
100, 7
100, 8
100, 8
100, 7
100, 17
100, 18
100, 17
100, 17
100, 17
100, 17
100, 17
100, 5
100, 5
100, 6
100, 3
100, 4
